date,vehicle_category,maker,electric_vehicles_sold,maker_logo,vehicle_category_logo
2022-12-01,4-Wheelers,KIA Motors,65,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,Tata Motors,4893,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,MG Motor,753,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,Mahindra & Mahindra,1015,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,BYD India,135,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,Hyundai Motor,97,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,PCA Automobiles,40,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PCA_AUTOMOBILES.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,BMW India,137,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,Mercedes -Benz AG,51,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,Volvo Auto India,47,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,4-Wheelers,KIA Motors,23,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,4-Wheelers,Tata Motors,1012,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,4-Wheelers,MG Motor,48,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,4-Wheelers,Mahindra & Mahindra,474,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,4-Wheelers,BYD India,8,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,4-Wheelers,Hyundai Motor,6,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,4-Wheelers,Mercedes -Benz AG,2,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,Tata Motors,1812,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,MG Motor,313,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,Mahindra & Mahindra,967,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,BYD India,101,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,Hyundai Motor,84,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,BMW India,91,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,Mercedes -Benz AG,14,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,Volvo Auto India,21,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-01-01,4-Wheelers,KIA Motors,35,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,Tata Motors,5674,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,MG Motor,908,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,Mahindra & Mahindra,896,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,BYD India,123,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,Hyundai Motor,128,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,PCA Automobiles,23,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PCA_AUTOMOBILES.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,BMW India,116,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,Mercedes -Benz AG,29,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,Volvo Auto India,42,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,4-Wheelers,KIA Motors,29,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,4-Wheelers,Tata Motors,1922,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,4-Wheelers,MG Motor,30,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,4-Wheelers,Mahindra & Mahindra,478,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,4-Wheelers,BYD India,10,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,4-Wheelers,Hyundai Motor,6,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,4-Wheelers,Mercedes -Benz AG,3,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,Tata Motors,2651,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,MG Motor,261,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,Mahindra & Mahindra,1531,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,BYD India,174,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,Hyundai Motor,36,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,BMW India,43,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,Mercedes -Benz AG,12,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,Volvo Auto India,26,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-02-01,4-Wheelers,KIA Motors,22,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,Tata Motors,5081,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,MG Motor,829,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,Mahindra & Mahindra,712,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,BYD India,135,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,Hyundai Motor,94,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,PCA Automobiles,64,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PCA_AUTOMOBILES.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,BMW India,97,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,Mercedes -Benz AG,24,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,Volvo Auto India,35,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,4-Wheelers,KIA Motors,17,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,Tata Motors,2900,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,MG Motor,75,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,Mahindra & Mahindra,701,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,BYD India,14,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,Hyundai Motor,14,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,BMW India,7,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,Mercedes -Benz AG,5,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,4-Wheelers,Volvo Auto India,4,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,Tata Motors,5065,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,MG Motor,372,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,Mahindra & Mahindra,2745,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,BYD India,348,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,Hyundai Motor,35,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,PCA Automobiles,151,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PCA_AUTOMOBILES.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,BMW India,40,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,Mercedes -Benz AG,10,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,Volvo Auto India,37,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-03-01,4-Wheelers,KIA Motors,17,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,Tata Motors,6606,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TATA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,MG Motor,885,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MG_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,Mahindra & Mahindra,708,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MAHINDRA_AND_MAHINDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,BYD India,142,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BYD_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,Hyundai Motor,116,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HYUNDAI_MOTOR.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,PCA Automobiles,130,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PCA_AUTOMOBILES.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,BMW India,55,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BMW_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,Mercedes -Benz AG,31,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/MERCEDES_BENZ_AG.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,Volvo Auto India,39,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/VOLVO_AUTO_INDIA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,4-Wheelers,KIA Motors,26,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/KIA_MOTORS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-04-01,2-Wheelers,HERO ELECTRIC,759,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,OKINAWA,1251,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,AMPERE,751,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,ATHER,903,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,PURE EV,581,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,TVS,302,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,REVOLT,138,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,BAJAJ,48,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,BEING,171,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,JITENDRA,36,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,2-Wheelers,OTHERS,749,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,OLA ELECTRIC,13601,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,OKINAWA,11341,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,HERO ELECTRIC,6803,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,AMPERE,6864,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,TVS,1498,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,ATHER,2451,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,BAJAJ,1223,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,REVOLT,1241,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/REVOLT.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,PURE EV,1756,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/PURE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,BEING,874,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BEING.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,JITENDRA,940,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/JITENDRA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,2-Wheelers,OTHERS,4683,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OTHERS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,OLA ELECTRIC,22548,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OLA_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,TVS,8654,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/TVS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,ATHER,7707,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/ATHER.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,BAJAJ,4043,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BAJAJ.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,AMPERE,8767,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/AMPERE_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,OKINAWA,3179,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKINAWA.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,HERO ELECTRIC,3293,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/HERO_ELECTRIC.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,OKAYA EV,1544,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/OKAYA_EV.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2023-04-01,2-Wheelers,BGAUSS,762,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Logos/White/BGAUSS.png,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
